timestep,reward
3245376,0.1592550562392737
3264576,0.09955078533582835
3283776,0.21900562367052095
3302976,0.1891610301846678
3322176,0.19911909532224148
3341376,0.17922692109887212
3360576,0.1493733120741123
3379776,0.10954573245469268
3398976,0.11951993564263684
3418176,0.189242197218024
3437376,0.1494243652503084
3456576,0.12950440865298318
3475776,0.1394767000866442
3494976,0.1096005138580116
3514176,0.19927811762056685
3533376,0.1395129301437691
3552576,0.19931033295101094
3571776,0.2292152828702776
3590976,0.1395383116523254
3610176,0.16943642777320064
3629376,0.1395507818037052
3648576,0.12958944302647216
3667776,0.14953095440914901
3686976,0.1395730052305832
3706176,0.16948158476564795
3725376,0.2392720963303076
3744576,0.13959217528471057
3763776,0.16950657394444577
3782976,0.2692138629320858
3802176,0.1894644343041624
3821376,0.1994455397598162
3840576,0.18948839249133345
3859776,0.17952024421409443
3878976,0.09974181941128854
3898176,0.21942594726910902
3917376,0.13964251691655416
3936576,0.11970269620590279
3955776,0.17955019313815812
3974976,0.17955683799949326
3994176,0.06983845673029607
4013376,0.13966719192853133
4032576,0.09977084599790997
4051776,0.11972541868961577
4070976,0.18956155027802724
4090176,0.14966241581629794
4109376,0.14967004054253708
4128576,0.20953667067093706
4147776,0.08981083208163325
4166976,0.1696371378984362
4186176,0.11974975307876035
4205376,0.1297320533908491
4224576,0.14969459513910852
4243776,0.15967589864928503
4262976,0.15967952843196545
4282176,0.14970428118253604
4301376,0.15968575896741238
4320576,0.21957510926693555
4339776,0.15970029953237086
4358976,0.15970283787316014
4378176,0.18964761294315166
4397376,0.15970911711547417
4416576,0.1597107921159362
4435776,0.10980520875659783
4454976,0.27950559752000176
4474176,0.1996519565540053
4493376,0.15972836244116803
4512576,0.18967914763062993
4531776,0.13976803451297692
4550976,0.18968597727530287
4570176,0.1397757445875202
4589376,0.16972762280926154
4608576,0.12979427517468195
4627776,0.21965232438396798
4646976,0.1897040916777969
4666176,0.2396285646059663
4685376,0.23963061903455468
4704576,0.15975864043591442
4723776,0.11982510467557647
4742976,0.11982543622302513
4762176,0.14978204930593483
4781376,0.21967990374664645
4800576,0.12981738738751158
4819776,0.1897299936125981
4838976,0.19971933115254398
4858176,0.14979301234874787
4877376,0.16976756095529555
4896576,0.11984057515112034
4915776,0.19973272145182494
4934976,0.1298313785106443
4954176,0.21971204829205992
4973376,0.16977840876131778
4992576,0.1298353008275336
5011776,0.18975882168539496
5030976,0.12983849649652737
5050176,0.10986471818089086
5069376,0.08989091068685146
5088576,0.11985759920086676
5107776,0.1897698140857601
5126976,0.17978409525519787
5146176,0.1598112564713859
5165376,0.12985027386145176
5184576,0.20975386107335312
5203776,0.1298517806560962
5222976,0.1498300279549857
5242176,0.26969156472909084
5261376,0.2197513635534758
5280576,0.13984749869095175
5299776,0.10987970678142611
5318976,0.15982599179151238
5338176,0.1798040283370259
5357376,0.11987201824952753
5376576,0.19978620817083553
5395776,0.17980766631658082
5414976,0.16982248764970617
5434176,0.12986554111260962
5453376,0.17981529962771967
5472576,0.15983708072482292
5491776,0.1698286286862549
5510976,0.1698311934364579
5530176,0.11988214614815107
5549376,0.15984218715032694
5568576,0.1898139551122471
5587776,0.1498546977879394
5606976,0.1998059766035537
5626176,0.11988632348108982
5645376,0.17983029671691228
5664576,0.26974651528412846
5683776,0.10990039049193381
5702976,0.19981805247223788
5722176,0.24977317166067817
5741376,0.18982924566660528
5760576,0.14986840134637217
5779776,0.13987850063992002
5798976,0.1898358304343458
5818176,0.15986324944755417
5837376,0.16985554042693457
5856576,0.17984809289450968
5875776,0.14987522536519712
5894976,0.16985778212107663
5914176,0.11990154288722707
5933376,0.1898439579770489
5952576,0.15986983911722008
5971776,0.16986367665926635
5990976,0.16986345584876303
6010176,0.17985545644116038
6029376,0.1598741506647586
6048576,0.17985913555710836
6067776,0.1598767707304191
6086976,0.16986937391191614
6106176,0.10991742364042457
6125376,0.09992613028427366
6144576,0.16987207350883207
6163776,0.10991905134257164
6182976,0.13989774016893639
6202176,0.22982881180387565
6221376,0.17986847315651
6240576,0.16987675991281345
6259776,0.17987011087396254
6278976,0.1798711520421089
6298176,0.169879860229685
6317376,0.15988788953915084
6336576,0.15988893347193645
6355776,0.15988982509094155
6374976,0.15989021374144474
6394176,0.14989785694048235
6413376,0.15989211029215375
6432576,0.1598919784936178
6451776,0.10992670826377486
6470976,0.2298459051480396
6490176,0.18987439986530816
6509376,0.15989537014737643
6528576,0.1998699808253772
6547776,0.18987750954631977
6566976,0.13991115615077857
6586176,0.16989311342973754
6605376,0.14990594701563867
6624576,0.14990637799140794
6643776,0.11992685817119172
6662976,0.21986393680875976
6682176,0.11992797903652112
6701376,0.13991625715408218
6720576,0.2098733543596846
6739776,0.1499107778058951
6758976,0.23985656623132987
6778176,0.19988234818145934
6797376,0.16990062701003303
6816576,0.19988341892492203
6835776,0.19988366310403066
6854976,0.1299266804823589
6874176,0.16990295423773769
6893376,0.17989801567024435
6912576,0.18989269873655082
6931776,0.1499163806497114
6950976,0.08995078392348622
6970176,0.2398661427028537
6989376,0.20988489122197812
7008576,0.16990708461869972
7027776,0.1998917667742775
7046976,0.15991374310536405
7066176,0.12993098256072214
7085376,0.1499208074035446
7104576,0.21988275518496067
7123776,0.1899002455909539
7142976,0.15991657747260202
7162176,0.16991262922857966
7181376,0.17990718733323025
7200576,0.1399287227328574
7219776,0.12993413629331557
7238976,0.15991847713776117
7258176,0.20989390323660184
7277376,0.1399304388274659
7296576,0.12993569185127682
7315776,0.16991617754446645
7334976,0.10994693976825703
7354176,0.24987654799091885
7373376,0.16991756881793763
7392576,0.11994282413229572
7411776,0.1999039696396884
7430976,0.1299381057245348
7450176,0.1799147020274003
7469376,0.13993479179599824
7488576,0.1399358314342746
7507776,0.16992131353654683
7526976,0.19990714067089022
7546176,0.24988428753661057
7565376,0.2099040483159006
7584576,0.22989516605853708
7603776,0.22989593680829692
7622976,0.1799198345761416
7642176,0.1699243510275388
7661376,0.22989786364802295
7680576,0.15992994130703672
7699776,0.14993478593266418
7718976,0.15993034214934712
7738176,0.1499358142650373
7757376,0.12994497998315924
7776576,0.16992751164290426
7795776,0.1499359575584569
7814976,0.13994089067786764
7834176,0.11995034194481295
7853376,0.19991604457540313
7872576,0.13994253543641327
7891776,0.13994232892664646
7910976,0.12994672459379594
7930176,0.11995103991417057
7949376,0.14993907878777912
7968576,0.17992674065497685
7987776,0.14994007801919873
8006976,0.10995751038908817
8026176,0.2299073593540919
8045376,0.21991227783125267
8064576,0.13994527754876282
8083776,0.18992553844971177
8102976,0.20991832737250538
8122176,0.11995417092639306
8141376,0.10995861232966146
8160576,0.16993543095553007
8179776,0.20992039480966215
8198976,0.15993988724124752
8218176,0.2199170422291385
8237376,0.14994450838369772
8256576,0.12995202519485535
8275776,0.14994554580802996
8294976,0.2099229186369587
8314176,0.17993480919511046
8333376,0.1699383906403611
8352576,0.14994665942650806
8371776,0.16993888215911185
8390976,0.12995434163838332
8410176,0.21992122045414722
8429376,0.1899323039623421
8448576,0.17993672951529593
8467776,0.17993692674200606
8486976,0.15994463138060053
8506176,0.14994790424590046
8525376,0.1799385620338442
8544576,0.16994267841394742
8563776,0.1299566232064442
8582976,0.21992546931712798
8602176,0.189935989863438
8621376,0.18993637592369592
8640576,0.15994689466362802
8659776,0.17994044182814087
8678976,0.1599475967732026
8698176,0.10996476753644173
8717376,0.1599482051999967
8736576,0.1299580454084514
8755776,0.13995504818797758
8774976,0.16994583188953194
8794176,0.26991285235133045
8813376,0.20993275058469785
8832576,0.22992670819546468
8851776,0.18993951853008867
8870976,0.16994671802292835
8890176,0.15995030528279308
8909376,0.13995698700814463
8928576,0.18994151379117696
8947776,0.10996707775379073
8966976,0.12996081757271113
8986176,0.12996087949349186
9005376,0.24992385843453524
9024576,0.239927495120308
9043776,0.23992797977722521
9062976,0.1799467804008372
9082176,0.13995874278066964
9101376,0.12996211708795524
9120576,0.1799470325579693
9139776,0.1999418127952166
9158976,0.16995091525140066
9178176,0.15995398949238845
9197376,0.20993956592446533
9216576,0.11996635834106907
9235776,0.14995772684991213
9254976,0.16995228981641522
9274176,0.15995554858379035
9293376,0.17995031989293675
9312576,0.17994975366962468
9331776,0.1499585711089801
9350976,0.15995624561371083
9370176,0.18994756623589035
9389376,0.09997290680639402
9408576,0.22993668519882665
9427776,0.2599287173192778
9446976,0.1799512032646996
9466176,0.1599571747272431
9485376,0.10997102548745101
9504576,0.16995461939676854
9523776,0.12996589482708212
9542976,0.11996852355903588
9562176,0.17995272436822232
9581376,0.1499612696075936
9600576,0.21994280396283283
9619776,0.139964446943597
9638976,0.15995918576569756
9658176,0.13996417019828128
9677376,0.16995659348390174
9696576,0.22994124675753688
9715776,0.15995978082883383
9734976,0.18995216753234462
9754176,0.1399653904489338
9773376,0.11997035757629647
9792576,0.21994498127759526
9811776,0.1699580374955122
9830976,0.19995085556061518
9850176,0.19995108717630294
9869376,0.15996124723010158
9888576,0.10997419545234006
9907776,0.19995133485689423
9926976,0.11997146181520765
9946176,0.1599618410077876
9965376,0.18995448288356603
9984576,0.17995734148452913
10003776,0.10997449804072373
10022976,0.22994546476183003
10042176,0.1399672222995868
10061376,0.11997257673768916
10080576,0.23994404325377872
10099776,0.15996309968842828
10118976,0.16996085582012313
10138176,0.1799591282305421
10157376,0.1799586984807057
10176576,0.17995899298889662
10195776,0.15996365831089898
10214976,0.14996605195504642
10234176,0.19995493094291117
10253376,0.249943471678807
10272576,0.1799598008149237
10291776,0.1799599544867293
10310976,0.20995326331650635
10330176,0.19995567627064023
10349376,0.18995861950180998
10368576,0.11997433534157752
10387776,0.1999564164130799
10406976,0.129972536667134
10426176,0.17996137932237544
10445376,0.14996840815252893
10464576,0.16996399606194448
10483776,0.21995321373795673
10502976,0.08998170082022643
10522176,0.16996412501915523
10541376,0.10997771262073952
10560576,0.1299734618810982
10579776,0.08998179474967385
10598976,0.11997553990665134
10618176,0.15996672722141336
10637376,0.15996701212134343
10656576,0.1299736850406156
10675776,0.1599676852865783
10694976,0.1499698113736679
10714176,0.1299735963958387
10733376,0.21995523515881552
10752576,0.249949153647184
10771776,0.17996373535718782
10790976,0.18996175469668075
10810176,0.16996609421955733
10829376,0.20995814675404678
10848576,0.17996413833700586
10867776,0.18996254885842137
10886976,0.10997886969931375
10906176,0.1399728516287915
10925376,0.1299749193433647
10944576,0.15996909700138143
10963776,0.1599690731532526
10982976,0.12997503469489266
11002176,0.20995956270682917
11021376,0.15996955951076533
11040576,0.21995789861312823
11059776,0.16996774442478313
11078976,0.20996020030797105
11098176,0.1699680850982572
11117376,0.16996824986595027
11136576,0.11997809505616741
11155776,0.18996449523631767
11174976,0.11997809460029352
11194176,0.18996471168159595
11213376,0.19996297609206212
11232576,0.1799670122733496
11251776,0.21995987979852644
11270976,0.26995017889288897
11290176,0.2199599261087266
11309376,0.15997116654179988
11328576,0.25995283870022556
11347776,0.1899658205264306
11366976,0.1499734736365873
11386176,0.11997905929972616
11405376,0.2299590971059945
11424576,0.0799864386360445
11443776,0.1499739595638023
11462976,0.25995410304889466
11482176,0.12997757165220838
11501376,0.18996709154879712
11520576,0.20996336236613541
11539776,0.20996387999430324
11558976,0.17996906018275763
11578176,0.18996752042921283
11597376,0.2199623094624636
11616576,0.1599730504671347
11635776,0.12997838275693036
11654976,0.09998351489860481
11674176,0.13997658186782708
11693376,0.12997868639101529
11712576,0.13997720279635745
11731776,0.19996650932989068
11750976,0.1599735844458233
11770176,0.1399770935814618
11789376,0.18996883621608293
11808576,0.14997572624132569
11827776,0.1299789079968612
11846976,0.1799707650675386
11866176,0.12997930021731727
11885376,0.13997780875245883
11904576,0.10998270311828053
11923776,0.1599744565708069
11942976,0.13997794515232637
11962176,0.09998445028698931
11981376,0.06998943294478596
12000576,0.14997658618955087
12019776,0.2199652964512683
12038976,0.23996230262212564
12058176,0.13997851886598145
12077376,0.18997052354339267
12096576,0.1499769454950542
12115776,0.12998043234246556
12134976,0.17997254019673284
12154176,0.15997552936658918
12173376,0.15997596116378626
12192576,0.18997096656792475
12211776,0.1899712108688957
12230976,0.14997739383059913
12250176,0.15997602856684923
12269376,0.159976068550348
12288576,0.17997319314137447
12307776,0.13997933081677438
12326976,0.1499778638458972
12346176,0.08998729121444858
12365376,0.11998274449082802
12384576,0.19997049276883888
12403776,0.17997349855830097
12422976,0.17997396753617012
12442176,0.1599767635918743
12461376,0.14997855200672236
12480576,0.14997853350964158
12499776,0.15997704858322587
12518976,0.20996977011620024
12538176,0.16997597281168342
12557376,0.20996995722172737
12576576,0.16997604664259972
12595776,0.12998193392906138
12614976,0.12998171908427522
12634176,0.17997473864406313
12653376,0.1999719085957154
12672576,0.129981992099469
12691776,0.20997053528979837
12710976,0.20997068723660586
12730176,0.1399806826351659
12749376,0.10998511221839427
12768576,0.17997534494270467
12787776,0.169976733764773
12806976,0.13998110303046463
12826176,0.23996721538165416
12845376,0.08998808942675311
12864576,0.17997581473031662
12883776,0.15997858696425865
12902976,0.13998135400976053
12922176,0.1799759613815144
12941376,0.20997187085169247
12960576,0.1899745764925505
12979776,0.219970572030246
12998976,0.13998165924338418
13018176,0.19997366573385564
13037376,0.15997913810330974
13056576,0.15997921371192136
13075776,0.19997378835576385
13094976,0.18997523182631645
13114176,0.12998324824801735
13133376,0.1499806827457738
13152576,0.1599794672946774
13171776,0.18997571640083105
13190976,0.1399823273171183
13210176,0.13998235901018177
13229376,0.14998111541728817
13248576,0.13998257896611294
13267776,0.2999618519897282
13286976,0.21997225449578586
13306176,0.19997496273704285
13325376,0.1599802929537898
13344576,0.1799776547737661
13363776,0.1899765384145009
13382976,0.2299712826998226
13402176,0.16997918100149476
13421376,0.22997167933850066
13440576,0.2399703484717597
13459776,0.16997933644935428
13478976,0.1599804623511355
13498176,0.2099743808197061
13517376,0.1799782100693719
13536576,0.10998690091788349
13555776,0.16997943864468137
13574976,0.07999062232482047
13594176,0.17997836895187078
13613376,0.11998585219600826
13632576,0.1399834858642397
13651776,0.15998118873696068
13670976,0.12998479222143317
13690176,0.18997750490761336
13709376,0.14998247069866452
13728576,0.1599813429344356
13747776,0.09998863988349799
13766976,0.1299849507240229
13786176,0.15998145123292914
13805376,0.15998162726313037
13824576,0.17997925419149535
13843776,0.13998396424605794
13862976,0.10998762082660785
13882176,0.2399722676815352
13901376,0.2699689127478372
13920576,0.13998421709087341
13939776,0.14998308343739075
13958976,0.21997494148039543
13978176,0.14998323285979306
13997376,0.21997511740209222
14016576,0.12998553143169558
14035776,0.19997749262534434
14054976,0.19997751516666973
14074176,0.13998455438473156
14093376,0.1299856870856066
14112576,0.189979020580647
14131776,0.1799801162105556
14150976,0.199977967072733
14170176,0.19997804242935793
14189376,0.16998153614474595
14208576,0.1699815309554805
14227776,0.1699814286103397
14246976,0.13998475619114126
14266176,0.10998837454531213
14285376,0.1199871279118767
14304576,0.15998287504312578
14323776,0.1599830283074597
14342976,0.18997962928520717
14362176,0.2399742391923078
14381376,0.07999182181051225
14400576,0.13998541603804937
14419776,0.1399854430710998
14438976,0.15998312398792344
14458176,0.20997781548603203
14477376,0.1699821656975511
14496576,0.14998446922045894
14515776,0.18998024918700251
14534976,0.1299865657623972
14554176,0.13998563266103053
14573376,0.13998563285601473
14592576,0.18998034413187903
14611776,0.17998156385580408
14630976,0.18998056316925221
14650176,0.16998268872174566
14669376,0.1699827942272631
14688576,0.12998690070843522
14707776,0.16998270861695072
14726976,0.15998399984016645
14746176,0.17998179738577336
14765376,0.17998178283344488
14784576,0.13998617733803867
14803776,0.17998213318221684
14822976,0.14998513803645724
14842176,0.2199780122136773
14861376,0.22997711739206894
14880576,0.11998821762897494
14899776,0.14998547462732836
14918976,0.14998520812084926
14938176,0.23997640149403132
14957376,0.19998042836255384
14976576,0.15998444470301829
14995776,0.21997850998081234
15014976,0.12998754499435367
15034176,0.14998555837927063
15053376,0.1899817175005286
15072576,0.17998279807188716
15091776,0.10998969026711755
15110976,0.18998183965004856
15130176,0.1799828532980068
15149376,0.16998393011243723
15168576,0.21997894479366792
15187776,0.12998783527327482
15206976,0.15998500534552487
15226176,0.18998213128668642
15245376,0.2099802614710639
15264576,0.12998806748149186
15283776,0.2699746633523039
15302976,0.20998033979419733
15322176,0.20998046805917484
15341376,0.19998148273386288
15360576,0.13998719877924123
15379776,0.08999200418547805
15398976,0.12998813639709353
15418176,0.1399873955934753
15437376,0.15998542627153584
15456576,0.1599854242403457
15475776,0.13998740914805036
15494976,0.18998274583199123
15514176,0.169984602769629
15533376,0.1499866347679105
15552576,0.139987437198561
15571776,0.09999136777199875
15590976,0.1299884502525433
15610176,0.2399784477484681
15629376,0.1599858402529373
15648576,0.14998687481266235
15667776,0.17998415804307202
15686976,0.13998769932258
15706176,0.13998782958361647
15725376,0.19998240299660522
15744576,0.16998505188514262
15763776,0.16998511239235384
15782976,0.11998952261546006
15802176,0.22997983768066704
15821376,0.16998523599498155
15840576,0.11998971257143123
15859776,0.18998363124263992
15878976,0.1799844433337518
15898176,0.10999080462191406
15917376,0.2599775725076106
15936576,0.15998640283205043
15955776,0.15998649190338013
15974976,0.16998552297373284
15994176,0.14998743344635432
16013376,0.12998914776870418
16032576,0.16998569563428453
16051776,0.10999107195116731
16070976,0.20998235202680324
16090176,0.08999271115007332
16109376,0.12998928543054603
16128576,0.19998337709877823
16147776,0.17998514297101711
16166976,0.14998766793858948
16186176,0.14998774389654504
16205376,0.21998191538071943
16224576,0.17998522869173222
16243776,0.1399886696318574
16262976,0.12998961594604175
16282176,0.18998462980226538
16301376,0.17998556344240682
16320576,0.11999048234704361
16339776,0.14998807485102447
16358976,0.15998730650398124
16378176,0.19998395641041453
16397376,0.11999045670637443
16416576,0.18998474754622718
16435776,0.10999146361825282
16454976,0.17998583558106165
16474176,0.18998500165438678
16493376,0.2199825629395491
16512576,0.2399810057834508
16531776,0.11999067387325565
16550976,0.1799859069974547
16570176,0.18998509864200308
16589376,0.16998683049530317
16608576,0.15998762779630885
16627776,0.1499883391888982
16646976,0.1799861900713998
16666176,0.18998532593046605
16685376,0.12999014502675207
16704576,0.09999249773204796
16723776,0.11999098757237749
16742976,0.15998780176929378
16762176,0.1199909889482006
16781376,0.2299824879626264
16800576,0.18998555034891246
16819776,0.13998954056119994
16838976,0.2099840964314513
16858176,0.16998730975271326
16877376,0.10999186337399547
16896576,0.16998727540230082
16915776,0.12999044315566718
16934976,0.11999118678416973
16954176,0.1299903528651385
16973376,0.14998905821990008
16992576,0.18998594527019233
17011776,0.27997917609239575
17030976,0.18998603398503922
17050176,0.17998686104528847
17069376,0.20998450060857074
17088576,0.13998985396439878
17107776,0.19998537841502118
17126976,0.14998915831863838
17146176,0.08999376402773912
17165376,0.20998472198171844
17184576,0.12999078867576125
17203776,0.21998408816585904
17222976,0.14998928970807396
17242176,0.14998929890440757
17261376,0.1699878822243452
17280576,0.14998936466671847
17299776,0.13999019156182763
17318976,0.1799871384243204
17338176,0.22998360053999986
17357376,0.16998800384868865
17376576,0.19998589747103662
17395776,0.07999459272766157
17414976,0.13999021645577142
17434176,0.08999387346040252
17453376,0.09999328240860557
17472576,0.149989588798745
17491776,0.1999861136169336
17510976,0.1899868773641129
17530176,0.12999112601957807
17549376,0.11999182633152682
17568576,0.1499897799373942
17587776,0.12999109928227356
17606976,0.14998970955854196
17626176,0.1599890620114043
17645376,0.12999127527033408
17664576,0.14998984193652792
17683776,0.20998564273568088
17702976,0.07999471822748154
17722176,0.20998575479915327
17741376,0.16998851437160112
17760576,0.1599893038606542
17779776,0.1099927754762614
17798976,0.12999143564017307
17818176,0.18998720104547928
17837376,0.2099859533900969
17856576,0.19998660869186627
17875776,0.18998735368666014
17894976,0.14999014053447127
17914176,0.16998882281775093
17933376,0.15998951694944621
17952576,0.14999017359484368
17971776,0.19998678375421516
17990976,0.2599828027913001
18010176,0.16998888446166752
18029376,0.12999154386699918
18048576,0.07999495508409249
18067776,0.13999091314209003
18086976,0.139990943056259
18106176,0.15998967524423519
18125376,0.1899877300580398
18144576,0.22998511297226074
18163776,0.1499903967324236
18182976,0.15998982201274445
18202176,0.19998727198512029
18221376,0.1799885699914382
18240576,0.24998387101254604
18259776,0.1599898776520204
18278976,0.13999118972746008
18298176,0.2599834018354839
18317376,0.20998669239529516
18336576,0.1599900180299634
18355776,0.09999385433365524
18374976,0.15999004149096988
18394176,0.13999138596867275
18413376,0.17998879860905148
18432576,0.15999013750270502
18451776,0.20998695762890202
18470976,0.16998952840986561
18490176,0.14999085420676997
18509376,0.15999018179202862
18528576,0.09999398999353531
18547776,0.1799889591627581
18566976,0.17998897514495804
18586176,0.19998772123938402
18605376,0.15999023390519565
18624576,0.16998972117163805
18643776,0.17998911404707965
18662976,0.21998656123015017
18682176,0.09999406072472686
18701376,0.18998850556093397
18720576,0.1399916104760978
18739776,0.1999879662360191
18758976,0.2099873734979382
18778176,0.16998985661575142
18797376,0.1099936703583148
18816576,0.14999110734180904
18835776,0.14999111146404603
18854976,0.20998750330161686
18874176,0.11999302324990088
18893376,0.18998877799535382
18912576,0.2299864228422644
18931776,0.15999062127936362
18950976,0.15999066549768698
18970176,0.16998999283366942
18989376,0.14999131072362684
19008576,0.15999065387714942
19027776,0.10999368318003468
19046976,0.2099877868453324
19066176,0.22998651498468634
19085376,0.17998956199682825
19104576,0.2199871831668222
19123776,0.1299925802383079
19142976,0.20998782633771426
19162176,0.14999143920636732
19181376,0.1799896760514677
19200576,0.1399920166880739
19219776,0.15999086308749796
19238976,0.13999206974347234
19258176,0.19998855203000607
19277376,0.1799897782876771
19296576,0.12999272474711338
19315776,0.20998808248236248
19334976,0.1899892594236027
19354176,0.2099881397098061
19373376,0.1299927871257849
19392576,0.13999225830144515
19411776,0.14999172933660346
19430976,0.11999338163272338
19450176,0.15999106477085134
19469376,0.16999057187890199
19488576,0.13999235417351616
19507776,0.1299928736781301
19526976,0.14999176536686695
19546176,0.17999010176792118
19565376,0.12999290279786418
19584576,0.119993437590206
19603776,0.18998962513754264
19622976,0.17999009364591964
19642176,0.13999236177245572
19661376,0.20998857697557316
19680576,0.16999074084544896
19699776,0.13999249231817493
19718976,0.1599913849627351
19738176,0.139992529135672
19757376,0.1399924872295461
19776576,0.18998969741213323
19795776,0.1599913754848719
19814976,0.1399925429465219
19834176,0.21998818535305864
19853376,0.19998929323755266
19872576,0.1799903780386996
19891776,0.13999260024802002
19910976,0.12999324018771163
19930176,0.1499920926111321
19949376,0.1199937463821439
19968576,0.14999220871439867
19987776,0.14999216640446497
20006976,0.22998783723438299
20026176,0.1699910645898519
20045376,0.2299879502351301
20064576,0.1899900691862774
20083776,0.19998955123610807
20102976,0.11999385421647607
20122176,0.16999128671040645
20141376,0.14999231259182802
20160576,0.20998916092555964
20179776,0.13999290373123252
20198976,0.20998919360598114
20218176,0.12999343205179828
20237376,0.13999289419290442
20256576,0.17999076776844752
20275776,0.17999087160234878
20294976,0.10999456992188601
20314176,0.14999244720581079
20333376,0.21998876435821546
20352576,0.1899903914305803
20371776,0.16999141583697763
20390976,0.17999094911220248
20410176,0.1299935403571777
20429376,0.16999157329206102
